paridadeCompra,paridadeVenda,cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
"1,32704","1,33336","3,67457","3,69474",2004-12-09 12:00:00.0,Intermediário
"1,32664","1,33296","3,67745","3,69896",2004-12-09 12:30:00.0,Intermediário
"1,32724","1,33356","3,69769","3,71797",2004-12-09 13:00:00.0,Intermediário
"1,32435","1,33066","3,68964","3,70988",2004-12-09 13:30:00.0,Intermediário
"1,32285","1,32915","3,68546","3,70567",2004-12-09 14:00:00.0,Intermediário
"1,32445","1,33076","3,68992","3,71016",2004-12-09 14:30:00.0,Intermediário
"1,32385","1,33016","3,6856","3,70583",2004-12-09 15:00:00.0,Intermediário
"1,32435","1,33066","3,68169","3,70057",2004-12-09 15:30:00.0,Intermediário
"1,32445","1,33076","3,67932","3,69951",2004-12-09 16:00:00.0,Intermediário
"1,32604","1,33236","3,68507","3,70529",2004-12-09 16:30:00.0,Fechamento Interbancário
"1,33163","1,33397","3,69341","3,70097",2004-12-09 17:44:00.0,Fechamento
"1,31536","1,32164","3,68432","3,71513",2004-12-10 09:43:00.0,Abertura
"1,31487","1,32114","3,68164","3,70316",2004-12-10 10:00:00.0,Intermediário
"1,31576","1,32204","3,66965","3,68981",2004-12-10 10:30:00.0,Intermediário
"1,31746","1,32374","3,67308","3,69323",2004-12-10 11:00:00.0,Intermediário
"1,31596","1,32224","3,6689","3,68905",2004-12-10 11:30:00.0,Intermediário
"1,31726","1,32354","3,66462","3,68474",2004-12-10 12:00:00.0,Intermediário
"1,31746","1,32374","3,6599","3,68",2004-12-10 12:30:00.0,Intermediário
"1,31546","1,32174","3,65303","3,67179",2004-12-10 13:00:00.0,Intermediário
"1,31946","1,32575","3,66414","3,68293",2004-12-10 13:30:00.0,Intermediário
"1,31936","1,32565","3,66386","3,68266",2004-12-10 14:00:00.0,Intermediário
"1,32055","1,32685","3,66717","3,68599",2004-12-10 14:30:00.0,Intermediário
"1,31956","1,32585","3,6631","3,68321",2004-12-10 15:00:00.0,Intermediário
"1,32075","1,32705","3,66772","3,68787",2004-12-10 15:30:00.0,Intermediário
"1,31976","1,32605","3,66101","3,67979",2004-12-10 16:00:00.0,Intermediário
"1,31926","1,32555","3,65963","3,67973",2004-12-10 16:30:00.0,Fechamento Interbancário
"1,32224","1,32456","3,68363","3,69115",2004-12-10 17:40:00.0,Fechamento
"1,32335","1,32965","3,65906","3,68978",2004-12-13 09:57:00.0,Abertura
"1,32285","1,32915","3,66297","3,68307",2004-12-13 10:00:00.0,Intermediário
"1,32295","1,32925","3,66193","3,68202",2004-12-13 10:30:00.0,Intermediário
"1,32455","1,33086","3,669","3,68914",2004-12-13 11:00:00.0,Intermediário
"1,32485","1,33116","3,67116","3,69131",2004-12-13 11:30:00.0,Intermediário
"1,32485","1,33116","3,67381","3,69397",2004-12-13 12:00:00.0,Intermediário
"1,32564","1,33196","3,676","3,69486",2004-12-13 12:30:00.0,Intermediário
"1,32455","1,33086","3,67033","3,69047",2004-12-13 13:00:00.0,Intermediário
"1,32465","1,33096","3,67193","3,69208",2004-12-13 13:30:00.0,Intermediário
"1,32694","1,33326","3,67828","3,69846",2004-12-13 14:00:00.0,Intermediário
"1,32644","1,33276","3,67689","3,69708",2004-12-13 14:30:00.0,Intermediário
"1,32824","1,33456","3,67126","3,69006",2004-12-13 15:07:00.0,Intermediário
"1,32774","1,33406","3,67518","3,69535",2004-12-13 15:30:00.0,Intermediário
"1,32774","1,33406","3,66987","3,69001",2004-12-13 16:00:00.0,Intermediário
"1,32814","1,33446","3,66832","3,68711",2004-12-13 16:30:00.0,Fechamento Interbancário
"1,33173","1,33407","3,68743","3,69497",2004-12-13 17:54:00.0,Fechamento
"1,32974","1,33607","3,65811","3,68889",2004-12-14 09:48:00.0,Abertura
"1,32934","1,33567","3,66499","3,68511",2004-12-14 10:00:00.0,Intermediário
"1,32884","1,33517","3,65963","3,67973",2004-12-14 10:30:00.0,Intermediário
"1,32904","1,33537","3,65885","3,67894",2004-12-14 11:00:00.0,Intermediário
"1,33063","1,33697","3,66456","3,68469",2004-12-14 11:30:00.0,Intermediário
"1,32764","1,33396","3,66163","3,68173",2004-12-14 12:03:00.0,Intermediário
"1,32714","1,33346","3,65893","3,67902",2004-12-14 12:30:00.0,Intermediário
"1,32784","1,33416","3,65687","3,67561",2004-12-14 13:00:00.0,Intermediário
"1,32784","1,33416","3,65687","3,67561",2004-12-14 13:30:00.0,Intermediário
"1,32554","1,33186","3,65054","3,66927",2004-12-14 14:00:00.0,Intermediário
"1,32475","1,33106","3,64836","3,66707",2004-12-14 14:30:00.0,Intermediário
"1,32365","1,32995","3,66122","3,6813",2004-12-14 15:00:00.0,Intermediário
"1,32385","1,33016","3,65912","3,67922",2004-12-14 15:30:00.0,Intermediário
"1,32564","1,33196","3,66407","3,6842",2004-12-14 16:00:00.0,Intermediário
"1,32654","1,33286","3,66523","3,68536",2004-12-14 16:30:00.0,Fechamento Interbancário
"1,33023","1,33257","3,66771","3,67523",2004-12-14 17:42:00.0,Fechamento
"1,33473","1,34108","3,67585","3,70675",2004-12-15 09:51:00.0,Abertura
"1,33413","1,34048","3,67953","3,69972",2004-12-15 10:00:00.0,Intermediário
"1,33393","1,34028","3,68298","3,70319",2004-12-15 10:30:00.0,Intermediário
"1,33612","1,34248","3,68502","3,70659",2004-12-15 11:00:00.0,Intermediário
"1,33473","1,34108","3,67718","3,6987",2004-12-15 11:30:00.0,Intermediário
"1,33842","1,34478","3,68601","3,70621",2004-12-15 12:13:00.0,Intermediário
"1,33782","1,34418","3,68436","3,7059",2004-12-15 12:30:00.0,Intermediário
"1,33742","1,34378","3,66854","3,69002",2004-12-15 13:00:00.0,Intermediário
"1,33742","1,34378","3,66854","3,68868",2004-12-15 13:30:00.0,Intermediário
"1,33952","1,34589","3,6743","3,69447",2004-12-15 14:00:00.0,Intermediário
"1,33972","1,34609","3,67485","3,69502",2004-12-15 14:30:00.0,Intermediário
"1,33952","1,34589","3,66359","3,68236",2004-12-15 15:00:00.0,Intermediário
"1,33982","1,34619","3,66173","3,68183",2004-12-15 15:30:00.0,Intermediário
"1,33822","1,34458","3,64531","3,66398",2004-12-15 16:00:00.0,Intermediário
"1,33852","1,34488","3,64613","3,6648",2004-12-15 16:30:00.0,Fechamento Interbancário
"1,34033","1,34267","3,68591","3,69342",2004-12-15 17:38:00.0,Fechamento
"1,33612","1,34248","3,62757","3,65826",2004-12-16 09:52:00.0,Abertura
"1,33592","1,34228","3,62969","3,64966",2004-12-16 10:00:00.0,Intermediário
"1,33862","1,34498","3,63971","3,65969",2004-12-16 10:30:00.0,Intermediário
"1,33782","1,34418","3,64422","3,66423",2004-12-16 11:00:00.0,Intermediário
"1,33662","1,34298","3,63828","3,65828",2004-12-16 11:30:00.0,Intermediário
"1,33622","1,34258","3,63452","3,6545",2004-12-16 12:00:00.0,Intermediário
"1,32894","1,33527","3,62801","3,64796",2004-12-16 12:33:00.0,Intermediário
"1,32814","1,33446","3,62715","3,64708",2004-12-16 13:00:00.0,Intermediário
"1,32754","1,33386","3,62418","3,64411",2004-12-16 13:30:00.0,Intermediário
"1,32634","1,33266","3,62091","3,64083",2004-12-16 14:00:00.0,Intermediário
"1,32634","1,33266","3,62091","3,64083",2004-12-16 14:30:00.0,Intermediário
"1,32594","1,33226","3,63042","3,65039",2004-12-16 15:06:00.0,Intermediário
"1,32524","1,33156","3,62718","3,64847",2004-12-16 15:30:00.0,Intermediário
"1,32315","1,32945","3,62411","3,64269",2004-12-16 16:00:00.0,Intermediário
"1,31846","1,32474","3,60863","3,62846",2004-12-16 16:30:00.0,Fechamento Interbancário
"1,32244","1,32476","3,60828","3,61567",2004-12-16 17:53:00.0,Fechamento
"1,32584","1,33216","3,61954","3,65012",2004-12-17 09:51:00.0,Abertura
"1,32415","1,33046","3,61758","3,63748",2004-12-17 10:00:00.0,Intermediário
"1,32455","1,33086","3,61602","3,63591",2004-12-17 10:30:00.0,Intermediário
"1,32425","1,33056","3,61653","3,63509",2004-12-17 11:00:00.0,Intermediário
"1,32395","1,33026","3,61438","3,63427",2004-12-17 11:30:00.0,Intermediário
"1,32225","1,32855","3,61239","3,63226",2004-12-17 12:00:00.0,Intermediário
"1,32445","1,33076","3,60515","3,62499",2004-12-17 12:30:00.0,Intermediário
"1,32465","1,33096","3,60172","3,62154",2004-12-17 13:00:00.0,Intermediário
"1,32375","1,33005","3,59928","3,61907",2004-12-17 13:30:00.0,Intermediário
"1,32265","1,32895","3,59629","3,61607",2004-12-17 14:00:00.0,Intermediário
"1,32355","1,32985","3,59873","3,61852",2004-12-17 14:30:00.0,Intermediário
"1,32624","1,33256","3,60074","3,62057",2004-12-17 15:00:00.0,Intermediário
"1,32514","1,33146","3,59908","3,61891",2004-12-17 15:30:00.0,Intermediário
"1,32734","1,33366","3,59444","3,61422",2004-12-17 16:00:00.0,Intermediário
"1,32784","1,33416","3,59579","3,61557",2004-12-17 16:30:00.0,Fechamento Interbancário
"1,32744","1,32976","3,61581","3,6232",2004-12-17 17:41:00.0,Fechamento
"1,33502","1,34138","3,60455","3,63514",2004-12-20 09:55:00.0,Abertura
"1,33443","1,34078","3,6083","3,62815",2004-12-20 10:00:00.0,Intermediário
"1,33403","1,34038","3,60455","3,62439",2004-12-20 10:30:00.0,Intermediário
"1,33483","1,34118","3,60671","3,62655",2004-12-20 11:00:00.0,Intermediário
"1,33632","1,34268","3,6094","3,62926",2004-12-20 11:30:00.0,Intermediário
"1,33572","1,34208","3,60511","3,62496",2004-12-20 12:00:00.0,Intermediário
"1,33552","1,34188","3,60056","3,61905",2004-12-20 12:30:00.0,Intermediário
"1,33582","1,34218","3,58668","3,60778",2004-12-20 13:00:00.0,Intermediário
"1,33562","1,34198","3,58614","3,6059",2004-12-20 13:30:00.0,Intermediário
"1,33782","1,34418","3,59205","3,61181",2004-12-20 14:00:00.0,Intermediário
"1,33632","1,34268","3,58802","3,60778",2004-12-20 14:30:00.0,Intermediário
"1,33592","1,34228","3,58427","3,60402",2004-12-20 15:00:00.0,Intermediário
"1,33552","1,34188","3,58721","3,60966",2004-12-20 15:30:00.0,Intermediário
"1,33592","1,34228","3,57492","3,59597",2004-12-20 16:00:00.0,Intermediário
"1,33642","1,34278","3,57492","3,59462",2004-12-20 16:30:00.0,Fechamento Interbancário
"1,33873","1,34107","3,60373","3,6111",2004-12-20 17:38:00.0,Fechamento
"1,33752","1,34388","3,56449","3,59488",2004-12-21 09:52:00.0,Abertura
"1,33742","1,34378","3,57091","3,59058",2004-12-21 10:00:00.0,Intermediário
"1,33742","1,34378","3,58429","3,60267",2004-12-21 10:30:00.0,Intermediário
"1,33722","1,34358","3,58776","3,60751",2004-12-21 11:00:00.0,Intermediário
"1,33662","1,34298","3,59016","3,60993",2004-12-21 11:30:00.0,Intermediário
"1,33602","1,34238","3,59657","3,61503",2004-12-21 12:00:00.0,Intermediário
"1,33602","1,34238","3,5979","3,61771",2004-12-21 12:30:00.0,Intermediário
"1,33562","1,34198","3,58748","3,60724",2004-12-21 13:00:00.0,Intermediário
"1,33373","1,34007","3,5824","3,60211",2004-12-21 13:30:00.0,Intermediário
"1,33383","1,34018","3,58267","3,6024",2004-12-21 14:00:00.0,Intermediário
"1,33393","1,34028","3,58294","3,60267",2004-12-21 14:30:00.0,Intermediário
"1,33463","1,34098","3,59015","3,60992",2004-12-21 15:00:00.0,Intermediário
"1,33453","1,34088","3,59789","3,61769",2004-12-21 15:30:00.0,Intermediário
"1,33453","1,34088","3,60323","3,62306",2004-12-21 16:00:00.0,Intermediário
"1,33433","1,34068","3,60136","3,62118",2004-12-21 16:30:00.0,Fechamento Interbancário
"1,33583","1,33817","3,59125","3,59861",2004-12-21 17:39:00.0,Fechamento
"1,33343","1,33977","3,60159","3,63212",2004-12-22 10:01:00.0,Abertura
"1,33283","1,33917","3,60531","3,62513",2004-12-22 10:20:00.0,Intermediário
"1,33492","1,34128","3,60028","3,62011",2004-12-22 10:30:00.0,Intermediário
"1,33602","1,34238","3,60057","3,61906",2004-12-22 11:00:00.0,Intermediário
"1,33453","1,34088","3,59255","3,61233",2004-12-22 11:30:00.0,Intermediário
"1,33463","1,34098","3,59816","3,61796",2004-12-22 12:00:00.0,Intermediário
"1,33552","1,34188","3,59923","3,61905",2004-12-22 12:30:00.0,Intermediário
"1,33542","1,34178","3,60697","3,62817",2004-12-22 13:00:00.0,Intermediário
"1,33562","1,34198","3,60751","3,62871",2004-12-22 13:30:00.0,Intermediário
"1,33582","1,34218","3,60805","3,62925",2004-12-22 14:00:00.0,Intermediário
"1,33562","1,34198","3,60751","3,62871",2004-12-22 14:30:00.0,Intermediário
"1,33612","1,34248","3,6142","3,63409",2004-12-22 15:00:00.0,Intermediário
"1,33423","1,34058","3,60909","3,62761",2004-12-22 15:30:00.0,Intermediário
"1,33572","1,34208","3,61179","3,63033",2004-12-22 16:00:00.0,Intermediário
"1,33572","1,34208","3,61312","3,63301",2004-12-22 16:30:00.0,Fechamento Interbancário
"1,33893","1,34127","3,6127","3,62009",2004-12-22 17:42:00.0,Fechamento
"1,34281","1,34919","3,61216","3,64281",2004-12-23 09:49:00.0,Abertura
"1,34291","1,34929","3,62317","3,64308",2004-12-23 10:00:00.0,Intermediário
"1,34291","1,34929","3,63526","3,65523",2004-12-23 10:30:00.0,Intermediário
"1,34331","1,34969","3,64306","3,66306",2004-12-23 11:00:00.0,Intermediário
"1,34261","1,34899","3,64116","3,66116",2004-12-23 11:30:00.0,Intermediário
"1,34351","1,34989","3,64091","3,65955",2004-12-23 12:00:00.0,Intermediário
"1,3452","1,3516","3,64549","3,66419",2004-12-23 12:30:00.0,Intermediário
"1,3459","1,3523","3,63797","3,65797",2004-12-23 13:00:00.0,Intermediário
"1,3464","1,3528","3,63932","3,65932",2004-12-23 13:30:00.0,Intermediário
"1,3476","1,354","3,64256","3,66257",2004-12-23 14:00:00.0,Intermediário
"1,3469","1,3533","3,64067","3,66068",2004-12-23 14:30:00.0,Intermediário
"1,3461","1,3525","3,63312","3,65175",2004-12-23 15:00:00.0,Intermediário
"1,3455","1,3519","3,62881","3,64878",2004-12-23 15:30:00.0,Intermediário
"1,3456","1,352","3,63043","3,6504",2004-12-23 16:00:00.0,Intermediário
"1,346","1,3524","3,6342","3,65418",2004-12-23 16:30:00.0,Fechamento Interbancário
"1,34903","1,35138","3,65034","3,65778",2004-12-23 17:39:00.0,Fechamento
"1,35099","1,35741","3,63146","3,65415",2004-12-24 09:51:00.0,Abertura
"1,35079","1,35721","3,63092","3,65361",2004-12-24 10:00:00.0,Intermediário
"1,3498","1,35621","3,63096","3,65363",2004-12-24 10:30:00.0,Intermediário
"1,35049","1,35691","3,63687","3,65687",2004-12-24 11:00:00.0,Intermediário
"1,35059","1,35701","3,63714","3,65714",2004-12-24 11:30:00.0,Fechamento Interbancário
"1,35342","1,35578","3,64124","3,64868",2004-12-24 12:13:00.0,Fechamento
"1,35019","1,35661","3,63876","3,66963",2004-12-27 09:57:00.0,Abertura
"1,35019","1,35661","3,63606","3,65606",2004-12-27 10:00:00.0,Intermediário
"1,3498","1,35621","3,64986","3,6699",2004-12-27 10:30:00.0,Intermediário
"1,3497","1,35611","3,65229","3,67099",2004-12-27 11:00:00.0,Intermediário
"1,35059","1,35701","3,65064","3,67071",2004-12-27 11:30:00.0,Intermediário
"1,35139","1,35781","3,65281","3,67288",2004-12-27 12:00:00.0,Intermediário
"1,35149","1,35791","3,65308","3,67179",2004-12-27 12:30:00.0,Intermediário
"1,35239","1,35881","3,64875","3,66879",2004-12-27 13:00:00.0,Intermediário
"1,35558","1,36202","3,65735","3,67745",2004-12-27 13:30:00.0,Intermediário
"1,35938","1,36583","3,66761","3,68774",2004-12-27 14:00:00.0,Intermediário
"1,36057","1,36703","3,67082","3,69098",2004-12-27 14:30:00.0,Intermediário
"1,35978","1,36623","3,66461","3,69155",2004-12-27 15:00:00.0,Intermediário
"1,36097","1,36743","3,65965","3,68112",2004-12-27 15:30:00.0,Intermediário
"1,36047","1,36693","3,6583","3,67978",2004-12-27 16:00:00.0,Intermediário
"1,36057","1,36703","3,65857","3,67868",2004-12-27 16:30:00.0,Fechamento Interbancário
"1,36122","1,36358","3,67189","3,67935",2004-12-27 18:29:00.0,Fechamento
"1,35968","1,36613","3,64938","3,68035",2004-12-28 09:55:00.0,Abertura
"1,35928","1,36573","3,6551","3,67518",2004-12-28 10:00:00.0,Intermediário
"1,36077","1,36723","3,65639","3,67648",2004-12-28 10:30:00.0,Intermediário
"1,36057","1,36703","3,65585","3,67594",2004-12-28 11:00:00.0,Intermediário
"1,36067","1,36713","3,65068","3,67074",2004-12-28 11:30:00.0,Intermediário
"1,36097","1,36743","3,65829","3,67839",2004-12-28 12:00:00.0,Intermediário
"1,36017","1,36663","3,66022","3,6817",2004-12-28 12:30:00.0,Intermediário
"1,36007","1,36653","3,65723","3,67733",2004-12-28 13:00:00.0,Intermediário
"1,35938","1,36583","3,65673","3,67545",2004-12-28 13:30:00.0,Intermediário
"1,35748","1,36392","3,65162","3,67031",2004-12-28 14:00:00.0,Intermediário
"1,35818","1,36462","3,6535","3,67219",2004-12-28 14:30:00.0,Intermediário
"1,35888","1,36533","3,65811","3,6782",2004-12-28 15:00:00.0,Intermediário
"1,35918","1,36563","3,65348","3,67491",2004-12-28 15:30:00.0,Intermediário
"1,35908","1,36553","3,65321","3,67328",2004-12-28 16:00:00.0,Intermediário
"1,35828","1,36472","3,65241","3,6711",2004-12-28 16:30:00.0,Fechamento Interbancário
"1,36052","1,36288","3,65803","3,66547",2004-12-28 18:06:00.0,Fechamento
"1,35828","1,36472","3,6497","3,68065",2004-12-29 09:56:00.0,Abertura
"1,35808","1,36452","3,65188","3,67056",2004-12-29 10:00:00.0,Intermediário
"1,35868","1,36512","3,65349","3,67354",2004-12-29 10:30:00.0,Intermediário
"1,35828","1,36472","3,64834","3,66837",2004-12-29 11:00:00.0,Intermediário
"1,35798","1,36442","3,64618","3,6662",2004-12-29 11:30:00.0,Intermediário
"1,35568","1,36212","3,64271","3,66274",2004-12-29 12:00:00.0,Intermediário
"1,35459","1,36102","3,63978","3,65978",2004-12-29 12:30:00.0,Intermediário
"1,35828","1,36472","3,64291","3,66291",2004-12-29 13:00:00.0,Intermediário
"1,35618","1,36262","3,63727","3,65727",2004-12-29 13:30:00.0,Intermediário
"1,35578","1,36222","3,6362","3,6562",2004-12-29 14:00:00.0,Intermediário
"1,35598","1,36242","3,63674","3,65674",2004-12-29 14:30:00.0,Intermediário
"1,35379","1,36022","3,63357","3,65355",2004-12-29 15:00:00.0,Intermediário
"1,35479","1,36122","3,62271","3,64126",2004-12-29 15:55:00.0,Intermediário
"1,35508","1,36152","3,61129","3,62981",2004-12-29 16:16:00.0,Intermediário
"1,35429","1,36072","3,60918","3,62768",2004-12-29 16:30:00.0,Fechamento Interbancário
"1,35782","1,36018","3,64276","3,65018",2004-12-29 17:43:00.0,Fechamento
"1,35758","1,36402","3,60709","3,63784",2004-12-30 09:56:00.0,Abertura
"1,35758","1,36402","3,60437","3,62284",2004-12-30 10:00:00.0,Intermediário
"1,35798","1,36442","3,60136","3,62117",2004-12-30 10:30:00.0,Intermediário
"1,35808","1,36452","3,60299","3,62144",2004-12-30 11:00:00.0,Intermediário
"1,35698","1,36342","3,60414","3,62397",2004-12-30 11:30:00.0,Intermediário
"1,35648","1,36292","3,60688","3,62537",2004-12-30 12:00:00.0,Intermediário
"1,35718","1,36362","3,60874","3,62723",2004-12-30 12:30:00.0,Intermediário
"1,35708","1,36352","3,60169","3,62151",2004-12-30 13:00:00.0,Intermediário
"1,35987","1,36633","3,6091","3,62897",2004-12-30 13:30:00.0,Intermediário
"1,36027","1,36673","3,61016","3,63003",2004-12-30 14:00:00.0,Intermediário
"1,35958","1,36603","3,60833","3,62818",2004-12-30 14:30:00.0,Intermediário
"1,35938","1,36583","3,60236","3,62082",2004-12-30 15:00:00.0,Intermediário
"1,35938","1,36583","3,60508","3,62355",2004-12-30 15:30:00.0,Intermediário
"1,36067","1,36713","3,6085","3,62836",2004-12-30 16:00:00.0,Intermediário
"1,36077","1,36723","3,60876","3,62863",2004-12-30 16:30:00.0,Fechamento Interbancário
"1,36482","1,36718","3,62169","3,62904",2004-12-30 17:38:00.0,Fechamento
"1,36207","1,36853","3,61439","3,63263",2004-12-31 09:53:00.0,Abertura
"1,36097","1,36743","3,61147","3,62971",2004-12-31 10:00:00.0,Intermediário
"1,36157","1,36803","3,61306","3,6313",2004-12-31 10:30:00.0,Intermediário
"1,36177","1,36823","3,61359","3,63183",2004-12-31 11:00:00.0,Intermediário
"1,36117","1,36763","3,612","3,63024",2004-12-31 11:30:00.0,Fechamento Interbancário
"1,36122","1,36358","3,61213","3,61949",2004-12-31 12:38:00.0,Fechamento
"1,3494","1,35581","3,57726","3,60781",2005-01-03 09:53:00.0,Abertura
"1,3485","1,3549","3,58027","3,59997",2005-01-03 10:00:00.0,Intermediário
"1,3488","1,35521","3,58511","3,60621",2005-01-03 10:30:00.0,Intermediário
"1,3493","1,35571","3,59319","3,61297",2005-01-03 11:00:00.0,Intermediário
"1,347","1,3534","3,59245","3,61222",2005-01-03 11:30:00.0,Intermediário
"1,34461","1,351","3,58473","3,60447",2005-01-03 12:00:00.0,Intermediário
"1,34331","1,34969","3,57992","3,59962",2005-01-03 12:30:00.0,Intermediário
"1,3458","1,3522","3,58117","3,60091",2005-01-03 13:00:00.0,Intermediário
"1,3457","1,3521","3,58091","3,60064",2005-01-03 13:30:00.0,Intermediário
"1,34341","1,34979","3,57481","3,59449",2005-01-03 14:00:00.0,Intermediário
"1,3449","1,3513","3,57878","3,59851",2005-01-03 14:30:00.0,Intermediário
"1,34481","1,3512","3,59199","3,61176",2005-01-03 15:00:00.0,Intermediário
"1,3449","1,3513","3,59223","3,61202",2005-01-03 15:30:00.0,Intermediário
"1,3453","1,3517","3,59464","3,61445",2005-01-03 16:00:00.0,Intermediário
"1,34461","1,351","3,59414","3,61393",2005-01-03 16:30:00.0,Fechamento Interbancário
"1,34683","1,34917","3,59253","3,59986",2005-01-03 18:35:00.0,Fechamento
"1,33582","1,34218","3,57198","3,60241",2005-01-04 09:58:00.0,Abertura
"1,33453","1,34088","3,57387","3,59356",2005-01-04 10:00:00.0,Intermediário
"1,33273","1,33907","3,57571","3,5954",2005-01-04 10:34:00.0,Intermediário
"1,33393","1,34028","3,58027","3,59999",2005-01-04 11:00:00.0,Intermediário
"1,33323","1,33957","3,58106","3,60076",2005-01-04 11:30:00.0,Intermediário
"1,33413","1,34048","3,58214","3,60321",2005-01-04 12:00:00.0,Intermediário
"1,33403","1,34038","3,5832","3,60294",2005-01-04 12:30:00.0,Intermediário
"1,33373","1,34007","3,59173","3,61149",2005-01-04 13:00:00.0,Intermediário
"1,32744","1,33376","3,57347","3,59315",2005-01-04 13:35:00.0,Intermediário
"1,32644","1,33276","3,57078","3,59046",2005-01-04 14:00:00.0,Intermediário
"1,32594","1,33226","3,56943","3,58911",2005-01-04 14:30:00.0,Intermediário
"1,32654","1,33286","3,58431","3,60405",2005-01-04 15:00:00.0,Intermediário
"1,32804","1,33436","3,58438","3,60411",2005-01-04 15:30:00.0,Intermediário
"1,32734","1,33366","3,58116","3,60088",2005-01-04 16:00:00.0,Intermediário
"1,32804","1,33436","3,58305","3,60277",2005-01-04 16:30:00.0,Fechamento Interbancário
"1,32734","1,32966","3,56776","3,57506",2005-01-04 17:40:00.0,Fechamento
"1,32225","1,32855","3,60313","3,63358",2005-01-05 09:50:00.0,Abertura
"1,32115","1,32745","3,59749","3,6173",2005-01-05 10:00:00.0,Intermediário
"1,32115","1,32745","3,58956","3,60934",2005-01-05 10:30:00.0,Intermediário
"1,32145","1,32775","3,58906","3,60882",2005-01-05 11:00:00.0,Intermediário
"1,32005","1,32635","3,58922","3,609",2005-01-05 11:30:00.0,Intermediário
"1,32145","1,32775","3,58509","3,60484",2005-01-05 12:00:00.0,Intermediário
"1,32385","1,33016","3,58101","3,60074",2005-01-05 12:30:00.0,Intermediário
"1,32055","1,32685","3,57077","3,59046",2005-01-05 13:00:00.0,Intermediário
"1,32345","1,32975","3,57861","3,5983",2005-01-05 13:30:00.0,Intermediário
"1,32475","1,33106","3,58212","3,60185",2005-01-05 14:00:00.0,Intermediário
"1,32604","1,33236","3,58561","3,60537",2005-01-05 14:30:00.0,Intermediário
"1,32674","1,33306","3,57822","3,59793",2005-01-05 15:00:00.0,Intermediário
"1,32584","1,33216","3,57844","3,59683",2005-01-05 15:30:00.0,Intermediário
"1,32514","1,33146","3,58715","3,60559",2005-01-05 16:00:00.0,Intermediário
"1,32524","1,33156","3,58742","3,60586",2005-01-05 16:30:00.0,Fechamento Interbancário
"1,32574","1,32806","3,59116","3,59851",2005-01-05 17:40:00.0,Fechamento
"1,31676","1,32304","3,58159","3,6119",2005-01-06 09:57:00.0,Abertura
"1,31636","1,32264","3,5805","3,60023",2005-01-06 10:00:00.0,Intermediário
"1,31586","1,32214","3,58046","3,59887",2005-01-06 10:30:00.0,Intermediário
"1,31636","1,32264","3,5726","3,59229",2005-01-06 11:00:00.0,Intermediário
"1,31496","1,32124","3,58458","3,60434",2005-01-06 11:30:00.0,Intermediário
"1,31586","1,32214","3,57782","3,59622",2005-01-06 12:00:00.0,Intermediário
"1,31796","1,32424","3,57826","3,59796",2005-01-06 12:30:00.0,Intermediário
"1,31856","1,32484","3,57593","3,59562",2005-01-06 13:00:00.0,Intermediário
"1,31576","1,32204","3,56834","3,58802",2005-01-06 13:30:00.0,Intermediário
"1,31467","1,32094","3,56539","3,58503",2005-01-06 14:00:00.0,Intermediário
"1,31816","1,32444","3,57485","3,59453",2005-01-06 14:30:00.0,Intermediário
"1,31556","1,32184","3,57569","3,5954",2005-01-06 15:00:00.0,Intermediário
"1,31437","1,32064","3,56983","3,59082",2005-01-06 15:30:00.0,Intermediário
"1,31536","1,32164","3,57909","3,60015",2005-01-06 16:00:00.0,Intermediário
"1,31516","1,32144","3,57855","3,5996",2005-01-06 16:30:00.0,Fechamento Interbancário
"1,31644","1,31876","3,58059","3,58795",2005-01-06 17:49:00.0,Fechamento
"1,31866","1,32494","3,57225","3,60251",2005-01-07 09:54:00.0,Abertura
"1,31876","1,32504","3,57648","3,59616",2005-01-07 10:00:00.0,Intermediário
"1,31926","1,32555","3,57783","3,59754",2005-01-07 10:30:00.0,Intermediário
"1,31766","1,32394","3,57613","3,59582",2005-01-07 11:00:00.0,Intermediário
"1,32015","1,32645","3,58157","3,60131",2005-01-07 11:30:00.0,Intermediário
"1,31866","1,32494","3,56302","3,58264",2005-01-07 12:00:00.0,Intermediário
"1,31906","1,32535","3,56674","3,5864",2005-01-07 12:30:00.0,Intermediário
"1,31636","1,32264","3,55549","3,5751",2005-01-07 13:00:00.0,Intermediário
"1,30668","1,31292","3,52934","3,54882",2005-01-07 13:32:00.0,Intermediário
"1,30668","1,31292","3,52934","3,54882",2005-01-07 14:00:00.0,Intermediário
"1,30329","1,30951","3,52019","3,53961",2005-01-07 14:30:00.0,Intermediário
"1,30049","1,30671","3,52433","3,5438",2005-01-07 15:54:00.0,Intermediário
"1,30049","1,30671","3,52173","3,54118",2005-01-07 15:56:00.0,Intermediário
"1,30039","1,30661","3,52406","3,54353",2005-01-07 16:00:00.0,Intermediário
"1,30279","1,30901","3,53056","3,55004",2005-01-07 16:30:00.0,Fechamento Interbancário
"1,30635","1,30865","3,53028","3,53754",2005-01-07 17:35:00.0,Fechamento
"1,30858","1,31482","3,53317","3,56316",2005-01-10 09:54:00.0,Abertura
"1,30748","1,31372","3,5315","3,5523",2005-01-10 10:00:00.0,Intermediário
"1,30588","1,31212","3,52849","3,54797",2005-01-10 10:30:00.0,Intermediário
